target,listed_count,location,description,protected,url,verified,name_containment,account_age_days,followers_per_day,tweets_per_day,following_per_day,followers_to_friends
1,0,1,1,0,0,0,0.5,353,0.0482,0.0907,0.9518,0.050595238095238096
1,0,1,1,0,0,0,1.0,353,0.0538,0.0652,0.8782,0.06129032258064516
1,0,1,1,0,0,0,0.5,353,0.034,0.0878,0.864,0.03934426229508197
1,0,1,1,0,0,0,0.5,353,0.0482,0.068,0.864,0.05573770491803279
1,0,1,1,0,0,0,0.5,352,0.0398,0.071,0.9886,0.040229885057471264
1,0,1,1,0,0,0,0.5,353,0.0482,0.085,0.8357,0.0576271186440678
1,0,1,1,0,0,0,0.5,352,0.0625,0.0966,0.8125,0.07692307692307693
1,0,1,1,0,0,0,0.5,353,0.0652,0.1076,0.915,0.07120743034055728
1,0,1,1,0,0,0,0.5,353,0.0708,0.1048,0.915,0.07739938080495357
1,0,1,0,0,0,0,0.5,352,0.0483,0.108,0.8182,0.059027777777777776
1,0,1,1,0,0,0,0.5,353,0.0652,0.153,1.4646,0.04448742746615087
1,0,1,1,0,0,0,1.0,353,0.051,0.0822,0.745,0.06844106463878327
1,0,1,1,0,0,0,0.5,353,0.0453,0.1246,0.9235,0.049079754601226995
1,0,1,1,0,0,0,0.5,352,0.0511,0.0625,0.8665,0.05901639344262295
1,0,1,1,0,0,0,0.5,353,0.051,0.0737,0.8584,0.0594059405940594
1,0,1,1,0,0,0,1.0,353,0.051,0.0822,0.9178,0.05555555555555555
1,0,1,1,0,0,0,1.0,352,0.0597,0.1023,0.8892,0.0670926517571885
1,0,1,1,0,0,0,0.5,353,0.0425,0.0992,0.8329,0.05102040816326531
1,0,1,1,0,0,0,0.5,352,0.071,0.0795,0.9034,0.07861635220125786
1,0,1,1,0,0,0,0.5,352,0.0455,0.1108,0.9545,0.047619047619047616
1,0,1,1,0,0,0,1.0,352,0.0483,0.125,0.9176,0.05263157894736842
1,0,1,0,0,0,0,1.0,353,0.0907,0.068,0.7507,0.12075471698113208
1,0,1,1,0,0,0,0.5,353,0.051,0.0765,0.8527,0.059800664451827246
1,0,1,1,0,0,0,1.0,353,0.051,0.0992,0.8895,0.05732484076433121
1,0,1,1,0,0,0,0.5,353,0.0482,0.0878,0.9122,0.052795031055900624
1,0,1,1,0,0,0,1.0,353,0.0397,0.0737,0.864,0.04590163934426229
1,0,1,1,0,0,0,0.5,353,0.0425,0.085,0.9093,0.04672897196261682
1,0,1,1,0,0,0,0.5,352,0.0568,0.0824,0.8778,0.06472491909385113
1,0,1,1,0,0,0,1.0,353,0.0453,0.0992,0.8669,0.05228758169934641
1,0,1,1,0,0,0,0.5,352,0.0256,0.0938,0.8466,0.030201342281879196
1,0,1,1,0,0,0,0.5,353,0.068,0.153,1.8612,0.0365296803652968
1,0,1,0,0,0,0,0.5,353,0.0567,0.0652,0.8725,0.06493506493506493
1,0,1,1,0,0,0,0.5,353,0.051,0.0567,0.898,0.056782334384858045
1,0,1,1,0,0,0,0.5,352,0.0369,0.0795,0.9432,0.0391566265060241
1,0,1,1,0,0,0,0.5,353,0.0453,0.0935,0.915,0.04953560371517028
1,0,1,0,0,0,0,0.5,353,0.0312,0.0793,0.8669,0.03594771241830065
1,0,1,1,0,0,0,0.5,352,0.0653,0.1648,1.3097,0.049891540130151846
1,0,1,0,0,0,0,1.0,353,0.0397,0.0737,0.9235,0.04294478527607362
1,0,1,1,0,0,0,1.0,353,0.0907,0.0907,0.9235,0.09815950920245399
1,0,1,1,0,0,0,0.5,352,0.0426,0.0909,0.9318,0.04573170731707317
1,0,1,1,0,0,0,0.5,353,0.0453,0.0595,0.8159,0.05555555555555555
1,0,1,1,0,0,0,1.0,353,0.0623,0.1615,1.3258,0.04700854700854701
1,0,1,1,0,0,0,0.5,353,0.0482,0.0935,0.9235,0.05214723926380368
1,0,1,1,0,0,0,0.5,353,0.068,0.0793,0.9065,0.075
1,0,1,1,0,0,0,0.5,353,0.0425,0.0992,0.9093,0.04672897196261682
1,0,1,1,0,0,0,0.5,352,0.0653,0.0909,1.0,0.06534090909090909
1,0,1,1,0,0,0,1.0,353,0.0623,0.0907,0.9943,0.06267806267806268
1,0,1,1,0,0,0,0.5,352,0.0483,0.1534,1.5227,0.03171641791044776
1,0,1,1,0,0,0,0.5,352,0.0284,0.0455,0.8693,0.032679738562091505
1,0,1,1,0,0,0,1.0,353,0.0538,0.1416,1.5382,0.034990791896869246
1,0,1,0,0,0,0,0.5,353,0.0453,0.0822,0.8272,0.0547945205479452
1,0,1,1,0,0,0,1.0,353,0.0708,0.1161,0.9887,0.07163323782234957
1,0,1,1,0,0,0,0.5,353,0.0453,0.0878,0.9575,0.047337278106508875
1,0,1,1,0,0,0,1.0,353,0.068,0.1671,1.7734,0.038338658146964855
1,0,1,1,0,0,0,0.5,352,0.0511,0.1023,0.9375,0.05454545454545454
1,0,1,1,0,0,0,0.5,352,0.054,0.0881,0.8949,0.06031746031746032
1,0,1,1,0,0,0,0.5,351,0.0399,0.0798,0.9003,0.04430379746835443
1,0,1,0,0,0,0,1.0,352,0.0568,0.1705,1.4972,0.03795066413662239
1,0,1,1,0,0,0,0.5,352,0.0511,0.1023,0.8125,0.06293706293706294
1,0,1,1,0,0,0,0.5,353,0.0538,0.0737,0.881,0.06109324758842444
1,0,1,1,0,0,0,0.5,353,0.0538,0.1728,1.3994,0.038461538461538464
1,0,1,1,0,0,0,0.5,352,0.0653,0.0511,0.7727,0.08455882352941177
1,0,1,1,0,0,0,0.5,353,0.0425,0.085,0.7932,0.05357142857142857
1,0,1,1,0,0,0,0.5,352,0.0398,0.0625,0.7386,0.05384615384615385
1,0,1,1,0,0,0,0.5,352,0.0369,0.0739,0.7756,0.047619047619047616
1,0,1,0,0,0,0,0.5,353,0.051,0.0822,0.8754,0.05825242718446602
1,0,1,1,0,0,0,0.5,351,0.0655,0.1567,1.7778,0.03685897435897436
1,0,1,1,0,0,0,1.0,352,0.1364,0.1648,1.3665,0.0997920997920998
1,0,1,1,0,0,0,0.5,352,0.0881,0.1534,1.5227,0.05783582089552239
1,0,1,1,0,0,0,0.5,352,0.0455,0.0795,0.9233,0.04923076923076923
1,0,1,1,0,0,0,0.5,352,0.0426,0.0653,0.9176,0.04643962848297214
1,0,1,1,0,0,0,0.5,352,0.0597,0.0909,0.9261,0.06441717791411043
1,0,1,1,0,0,0,0.5,352,0.0511,0.0994,0.8807,0.05806451612903226
1,0,1,1,0,0,0,0.5,352,0.0256,0.0568,0.9489,0.02694610778443114
1,0,1,1,0,0,0,0.5,352,0.0739,0.1534,1.4205,0.052
1,0,1,1,0,0,0,0.5,352,0.0,0.1023,0.0057,0.0
1,0,1,1,0,0,0,0.5,353,0.0708,0.1473,1.5099,0.04690431519699812
1,0,1,1,0,0,0,0.5,353,0.0623,0.085,0.7649,0.08148148148148149
1,0,1,1,0,0,0,0.5,352,0.0653,0.0966,0.9716,0.06725146198830409
1,0,1,1,0,0,0,0.5,351,0.0313,0.057,0.8376,0.03741496598639456
1,0,1,1,0,0,0,0.5,353,0.0737,0.0963,0.8555,0.08609271523178808
1,0,1,1,0,0,0,0.5,352,0.0597,0.0966,0.8977,0.06645569620253164
1,0,1,1,0,0,0,0.5,351,0.0513,0.1425,1.9516,0.026277372262773723
1,0,1,1,0,0,0,0.5,352,0.0312,0.0739,0.858,0.03642384105960265
1,0,1,1,0,0,0,0.5,352,0.0511,0.0994,1.0369,0.049315068493150684
1,0,1,0,0,0,0,0.5,352,0.0653,0.0824,0.8693,0.07516339869281045
1,0,1,0,0,0,0,0.5,352,0.0426,0.0455,0.7614,0.055970149253731345
1,0,1,1,0,0,0,0.5,352,0.0795,0.179,1.5199,0.052336448598130844
1,0,1,1,0,0,0,0.5,352,0.0426,0.0739,0.8068,0.0528169014084507
1,0,1,1,0,0,0,0.5,352,0.0568,0.0966,0.7955,0.07142857142857142
1,0,1,1,0,0,0,0.5,352,0.0341,0.1051,0.9006,0.03785488958990536
1,0,1,0,0,0,0,0.5,352,0.0568,0.1165,0.9432,0.060240963855421686
1,0,1,1,0,0,0,0.5,352,0.0682,0.0767,0.8352,0.08163265306122448
1,0,1,0,0,0,0,1.0,352,0.0398,0.0966,0.9062,0.0438871473354232
1,0,1,1,0,0,0,0.5,352,0.0284,0.0653,0.8438,0.03367003367003367
1,0,1,1,0,0,0,1.0,352,0.0455,0.0767,0.9034,0.050314465408805034
1,0,1,1,0,0,0,1.0,352,0.0511,0.0597,0.7585,0.06741573033707865
1,0,1,1,0,0,0,0.5,352,0.0483,0.0994,0.8892,0.054313099041533544
1,0,1,1,0,0,0,0.5,352,0.0511,0.0824,0.9233,0.055384615384615386
1,0,1,1,0,0,0,1.0,352,0.0256,0.0852,0.75,0.03409090909090909
1,0,1,1,0,0,0,0.5,351,0.0684,0.094,0.9573,0.07142857142857142
1,0,1,1,0,0,0,1.0,352,0.0398,0.071,0.858,0.046357615894039736
1,0,1,1,0,0,0,0.5,352,0.0369,0.0881,0.929,0.039755351681957186
1,0,1,1,0,0,0,0.5,352,0.0653,0.1051,0.8807,0.07419354838709677
1,0,1,1,0,0,0,0.5,352,0.0483,0.0909,0.875,0.05519480519480519
1,0,1,1,0,0,0,0.5,351,0.0313,0.094,0.9829,0.03188405797101449
1,0,1,1,0,0,0,0.5,352,0.0511,0.0938,0.7557,0.06766917293233082
1,0,1,1,0,0,0,1.0,352,0.0455,0.0966,0.7812,0.05818181818181818
1,0,1,1,0,0,0,0.5,352,0.0568,0.071,0.8892,0.06389776357827476
1,0,1,0,0,0,0,0.5,352,0.0369,0.108,0.9091,0.040625
1,0,1,1,0,0,0,1.0,352,0.0483,0.0625,0.7443,0.0648854961832061
1,0,1,1,0,0,0,0.5,352,0.0483,0.0568,0.8636,0.05592105263157895
1,0,1,1,0,0,0,0.5,352,0.0341,0.0653,0.7642,0.04460966542750929
1,0,1,0,0,0,0,1.0,352,0.0455,0.1335,0.9318,0.04878048780487805
1,0,1,1,0,0,0,0.5,352,0.0455,0.054,0.821,0.05536332179930796
1,0,1,0,0,0,0,0.5,352,0.0625,0.1903,1.8977,0.03293413173652695
1,0,1,1,0,0,0,0.5,352,0.0511,0.071,0.875,0.05844155844155844
1,0,1,1,0,0,0,1.0,352,0.0568,0.1051,0.9261,0.06134969325153374
1,0,1,0,0,0,0,0.5,352,0.0455,0.0881,0.8949,0.050793650793650794
1,0,1,1,0,0,0,0.5,352,0.0398,0.0909,0.8324,0.04778156996587031
1,0,1,1,0,0,0,0.5,352,0.0568,0.0909,0.8153,0.06968641114982578
1,0,1,1,0,0,0,0.5,351,0.0598,0.1538,1.4644,0.04085603112840467
1,0,1,1,0,0,0,0.5,352,0.0369,0.0739,0.8011,0.04609929078014184
1,0,1,1,0,0,0,0.5,352,0.0426,0.071,0.7784,0.05474452554744526
1,0,1,1,0,0,0,0.5,352,0.0398,0.0881,0.8722,0.04560260586319218
1,0,1,1,0,0,0,0.5,352,0.0511,0.0795,0.8438,0.06060606060606061
1,0,1,1,0,0,0,0.5,352,0.071,0.0795,0.7642,0.09293680297397769
1,0,1,1,0,0,0,0.5,352,0.0483,0.0597,0.8608,0.056105610561056105
1,0,1,1,0,0,0,1.0,352,0.0426,0.0568,0.9062,0.047021943573667714
1,0,1,1,0,0,0,0.5,352,0.0341,0.0682,0.7727,0.04411764705882353
1,0,1,1,0,0,0,1.0,351,0.0513,0.0655,0.8091,0.06338028169014084
1,0,1,1,0,0,0,0.5,352,0.0511,0.0568,0.7869,0.06498194945848375
1,0,1,1,0,0,0,0.5,352,0.0426,0.0739,0.875,0.048701298701298704
1,0,1,1,0,0,0,1.0,352,0.0568,0.0852,0.8892,0.06389776357827476
1,0,1,1,0,0,0,1.0,352,0.054,0.0881,0.7585,0.07116104868913857
1,0,1,1,0,0,0,0.5,352,0.054,0.0653,0.9062,0.05956112852664577
1,0,1,1,0,0,0,0.5,352,0.0369,0.0938,0.9688,0.03812316715542522
1,0,1,1,0,0,0,0.5,352,0.054,0.0824,0.6477,0.08333333333333333
1,0,1,1,0,0,0,0.5,352,0.0597,0.0909,0.821,0.0726643598615917
1,0,1,0,0,0,0,0.5,352,0.0597,0.0483,0.8068,0.07394366197183098
1,0,1,1,0,0,0,0.5,352,0.0426,0.0881,0.9006,0.0473186119873817
1,0,1,1,0,0,0,0.5,352,0.0455,0.0653,0.8494,0.05351170568561873
1,0,1,1,0,0,0,0.5,352,0.0455,0.0852,0.8324,0.05460750853242321
1,0,1,1,0,0,0,0.5,352,0.054,0.0824,0.8466,0.06375838926174497
1,0,1,0,0,0,0,0.5,352,0.0398,0.0767,0.821,0.04844290657439446
1,0,1,1,0,0,0,0.5,352,0.0653,0.0653,0.8182,0.0798611111111111
1,0,1,1,0,0,0,1.0,352,0.054,0.0739,0.7955,0.06785714285714285
1,0,1,1,0,0,0,1.0,352,0.0284,0.0966,0.7983,0.03558718861209965
1,0,1,1,0,0,0,1.0,352,0.0341,0.0625,0.892,0.03821656050955414
1,0,1,1,0,0,0,0.5,352,0.0597,0.0994,0.7244,0.08235294117647059
1,0,1,1,0,0,0,0.5,352,0.0483,0.0653,0.8381,0.0576271186440678
1,0,1,1,0,0,0,1.0,352,0.0284,0.0938,0.7557,0.03759398496240601
1,0,1,0,0,0,0,1.0,352,0.0455,0.1136,0.8665,0.05245901639344262
1,0,1,1,0,0,0,0.5,352,0.0341,0.0994,0.8722,0.03908794788273615
1,0,1,1,0,0,0,0.5,352,0.0398,0.0653,0.7472,0.053231939163498096
1,0,1,1,0,0,0,0.5,352,0.0398,0.0767,0.8097,0.04912280701754386
1,0,1,1,0,0,0,0.5,352,0.0455,0.0739,0.858,0.052980132450331126
1,0,1,1,0,0,0,0.5,352,0.0483,0.0909,0.7585,0.06367041198501873
1,0,1,1,0,0,0,0.5,352,0.0511,0.071,0.7585,0.06741573033707865
1,0,1,1,0,0,0,0.5,351,0.0627,0.0798,0.7949,0.07885304659498207
1,0,1,1,0,0,0,0.5,352,0.0426,0.0824,0.767,0.05555555555555555
1,0,1,1,0,0,0,0.5,352,0.0511,0.0682,0.7585,0.06741573033707865
1,0,1,1,0,0,0,0.5,351,0.0427,0.0684,0.8575,0.04983388704318937
1,0,1,1,0,0,0,0.5,352,0.0426,0.0909,0.7841,0.05434782608695652
1,0,1,1,0,0,0,1.0,352,0.0227,0.0881,0.7358,0.03088803088803089
1,0,1,1,0,0,0,0.5,352,0.017,0.0824,0.696,0.024489795918367346
1,0,1,1,0,0,0,0.5,352,0.0568,0.0795,0.8182,0.06944444444444445
1,0,1,0,0,0,0,1.0,351,0.0456,0.1111,0.7892,0.05776173285198556
1,0,1,1,0,0,0,1.0,352,0.0369,0.0739,0.7443,0.04961832061068702
1,0,1,1,0,0,0,1.0,352,0.0341,0.0682,0.8722,0.03908794788273615
1,0,1,1,0,0,0,1.0,352,0.0455,0.0568,0.8608,0.052805280528052806
1,0,1,0,0,0,0,0.5,352,0.0341,0.0739,0.7898,0.04316546762589928
1,0,1,0,0,0,0,0.5,352,0.0511,0.0881,0.767,0.06666666666666667
1,0,1,1,0,0,0,0.5,352,0.0682,0.071,0.767,0.08888888888888889
1,0,1,0,0,0,0,1.0,351,0.0342,0.0741,0.8205,0.041666666666666664
1,0,1,1,0,0,0,0.5,352,0.0455,0.0824,0.7443,0.061068702290076333
1,0,1,1,0,0,0,0.5,352,0.0199,0.0824,0.6847,0.029045643153526972
1,0,1,1,0,0,0,0.5,351,0.0655,0.0826,0.8746,0.0749185667752443
1,0,1,1,0,0,0,0.5,352,0.0341,0.0568,0.7727,0.04411764705882353
1,0,1,1,0,0,0,1.0,352,0.054,0.0767,0.7727,0.06985294117647059
1,0,1,1,0,0,0,0.5,351,0.0456,0.0855,0.7778,0.05860805860805861
1,0,1,1,0,0,0,1.0,351,0.0484,0.0684,0.8205,0.059027777777777776
1,0,1,1,0,0,0,0.5,352,0.0625,0.0682,0.7386,0.08461538461538462
1,0,1,1,0,0,0,0.5,352,0.0312,0.071,0.7955,0.039285714285714285
1,0,1,1,0,0,0,0.5,352,0.0455,0.0767,0.8494,0.05351170568561873
1,0,1,1,0,0,0,0.5,352,0.0597,0.0625,0.7926,0.07526881720430108
1,0,1,1,0,0,0,0.5,352,0.0483,0.0653,0.8153,0.059233449477351915
1,0,1,0,0,0,0,1.0,352,0.0483,0.0682,0.8977,0.05379746835443038
1,0,1,1,0,0,0,0.5,352,0.0426,0.0966,0.7784,0.05474452554744526
1,0,1,1,0,0,0,0.5,352,0.0483,0.0824,0.804,0.06007067137809187
1,0,1,0,0,0,0,0.5,352,0.0568,0.0881,0.8381,0.06779661016949153
1,0,1,1,0,0,0,0.5,351,0.0513,0.0769,0.9117,0.05625
1,0,1,0,0,0,0,1.0,352,0.0369,0.0455,0.8352,0.04421768707482993
1,0,1,1,0,0,0,0.5,352,0.0653,0.0483,0.7472,0.08745247148288973
1,0,1,1,0,0,0,0.5,352,0.0426,0.0881,0.8977,0.04746835443037975
1,0,1,1,0,0,0,0.5,352,0.0455,0.0795,0.8182,0.05555555555555555
1,0,1,1,0,0,0,0.5,351,0.0342,0.0883,0.8262,0.041379310344827586
1,0,1,1,0,0,0,1.0,352,0.0455,0.0994,0.858,0.052980132450331126
1,0,1,1,0,0,0,0.5,352,0.054,0.0824,0.8892,0.06070287539936102
1,0,1,1,0,0,0,0.5,352,0.0625,0.0625,0.7784,0.08029197080291971
1,0,1,1,0,0,0,0.5,352,0.0511,0.0767,0.7727,0.0661764705882353
1,0,1,1,0,0,0,0.5,352,0.0568,0.0483,0.7841,0.07246376811594203
1,0,1,1,0,0,0,0.5,351,0.0513,0.1026,0.8575,0.059800664451827246
1,0,1,0,0,0,0,0.5,352,0.0455,0.0653,0.892,0.050955414012738856
1,0,1,1,0,0,0,0.5,352,0.0625,0.0824,0.7898,0.07913669064748201
1,0,1,1,0,0,0,1.0,352,0.0426,0.071,0.821,0.05190311418685121
1,0,1,1,0,0,0,0.5,352,0.0455,0.0795,0.9403,0.04833836858006042
1,0,1,1,0,0,0,1.0,350,0.0314,0.0829,0.8371,0.03754266211604096
1,0,1,1,0,0,0,0.5,352,0.0398,0.1023,0.8608,0.0462046204620462
1,0,1,1,0,0,0,0.5,351,0.0342,0.0912,0.8775,0.03896103896103896
1,0,1,0,0,0,0,1.0,352,0.0369,0.0881,0.8153,0.04529616724738676
1,0,1,1,0,0,0,0.5,351,0.0342,0.1254,0.849,0.040268456375838924
1,0,1,1,0,0,0,0.5,351,0.0313,0.0769,0.8746,0.035830618892508145
1,0,1,1,0,0,0,0.5,351,0.0285,0.0684,0.8718,0.032679738562091505
1,0,1,1,0,0,0,1.0,350,0.0371,0.0686,0.8086,0.045936395759717315
1,0,1,1,0,0,0,0.5,351,0.0456,0.1795,1.8148,0.02511773940345369
1,0,1,1,0,0,0,0.5,351,0.0313,0.057,0.8034,0.03900709219858156
1,0,1,1,0,0,0,1.0,351,0.0484,0.1567,1.6211,0.029876977152899824
1,0,1,1,0,0,0,1.0,351,0.0399,0.0912,0.812,0.04912280701754386
1,0,1,1,0,0,0,1.0,351,0.057,0.0883,0.8205,0.06944444444444445
1,0,1,1,0,0,0,0.5,351,0.0769,0.1909,1.9402,0.039647577092511016
1,0,1,1,0,0,0,0.5,351,0.0513,0.0855,0.7521,0.06818181818181818
1,0,1,1,0,0,0,0.5,351,0.0313,0.057,0.8234,0.03806228373702422
1,0,1,1,0,0,0,0.5,351,0.0598,0.1709,1.8091,0.03307086614173228
1,0,1,1,0,0,0,0.5,351,0.0456,0.0855,0.8775,0.05194805194805195
1,0,1,0,0,0,0,1.0,351,0.0627,0.0684,0.7977,0.07857142857142857
1,0,1,1,0,0,0,1.0,351,0.0598,0.1738,1.849,0.032357473035439135
1,0,1,1,0,0,0,0.5,351,0.0342,0.0769,0.8063,0.04240282685512368
1,0,1,1,0,0,0,0.5,351,0.0513,0.0684,0.7721,0.06642066420664207
1,0,1,1,0,0,0,1.0,351,0.0855,0.1595,1.7493,0.048859934853420196
1,0,1,1,0,0,0,0.5,351,0.0598,0.057,0.7892,0.07581227436823104
1,0,1,1,0,0,0,0.5,351,0.0256,0.0912,0.8177,0.0313588850174216
1,0,1,1,0,0,0,0.5,350,0.0429,0.0771,0.84,0.05102040816326531
1,0,1,1,0,0,0,0.5,351,0.0712,0.1624,1.6439,0.043327556325823226
1,0,1,1,0,0,0,0.5,351,0.057,0.0769,0.8234,0.06920415224913495
1,0,1,0,0,0,0,1.0,351,0.057,0.1083,0.9459,0.060240963855421686
1,0,1,1,0,0,0,1.0,351,0.0627,0.0712,0.7578,0.08270676691729323
1,0,1,1,0,0,0,0.5,351,0.0513,0.0627,0.6952,0.07377049180327869
1,0,1,1,0,0,0,0.5,351,0.0598,0.0741,0.7379,0.08108108108108109
1,0,1,1,0,0,0,0.5,351,0.0513,0.1054,1.5641,0.03278688524590164
1,0,1,1,0,0,0,0.5,351,0.0427,0.0798,0.7692,0.05555555555555555
1,0,1,1,0,0,0,0.5,351,0.037,0.0826,0.7778,0.047619047619047616
1,0,1,1,0,0,0,0.5,351,0.0228,0.0912,0.8291,0.027491408934707903
1,0,1,1,0,0,0,0.5,351,0.0342,0.0798,0.8405,0.04067796610169491
1,0,1,1,0,0,0,0.5,351,0.0456,0.0741,0.7977,0.05714285714285714
1,0,1,1,0,0,0,0.5,351,0.0598,0.094,0.8291,0.07216494845360824
1,0,1,1,0,0,0,0.5,351,0.0712,0.0855,0.7464,0.09541984732824428
1,0,1,1,0,0,0,0.5,350,0.0371,0.0571,0.7314,0.05078125
1,0,1,0,0,0,0,0.5,351,0.0513,0.0712,0.9088,0.05642633228840126
1,0,1,1,0,0,0,0.5,351,0.0513,0.0997,0.8148,0.06293706293706294
1,0,1,0,0,0,0,0.5,351,0.0484,0.0826,0.8006,0.060498220640569395
1,0,1,1,0,0,0,0.5,350,0.0571,0.0486,0.8057,0.07092198581560284
1,0,1,1,0,0,0,0.5,351,0.0712,0.0712,0.7123,0.1
1,0,1,1,0,0,0,1.0,351,0.0484,0.0741,0.792,0.06115107913669065
1,0,1,1,0,0,0,0.5,351,0.0399,0.1083,0.8063,0.04946996466431095
1,0,1,1,0,0,0,0.5,351,0.0484,0.0855,0.7863,0.06159420289855073
1,0,1,1,0,0,0,0.5,351,0.0399,0.0798,0.7094,0.05622489959839357
1,0,1,1,0,0,0,0.5,351,0.0427,0.057,0.8433,0.05067567567567568
1,0,1,1,0,0,0,1.0,351,0.0484,0.0684,0.7778,0.06227106227106227
1,0,1,1,0,0,0,0.5,351,0.037,0.0798,0.8034,0.04609929078014184
1,0,1,0,0,0,0,1.0,351,0.0256,0.0912,0.8775,0.02922077922077922
1,0,1,1,0,0,0,1.0,351,0.0399,0.0798,0.8006,0.0498220640569395
1,0,1,1,0,0,0,0.5,351,0.0513,0.0826,0.7977,0.06428571428571428
1,0,1,1,0,0,0,1.0,351,0.0285,0.0741,0.6752,0.04219409282700422
1,0,1,1,0,0,0,0.5,351,0.0456,0.0798,0.7578,0.06015037593984962
1,0,1,1,0,0,0,0.5,351,0.0456,0.0769,0.7265,0.06274509803921569
1,0,1,1,0,0,0,0.5,351,0.0598,0.0655,0.7208,0.08300395256916997
1,0,1,1,0,0,0,0.5,351,0.037,0.0712,0.9288,0.03987730061349693
1,0,1,0,0,0,0,0.5,351,0.0541,0.0826,0.8632,0.0627062706270627
1,0,1,1,0,0,0,1.0,351,0.0598,0.0741,0.7664,0.07806691449814127
1,0,1,1,0,0,0,0.5,351,0.0541,0.0712,0.8604,0.06291390728476821
1,0,1,1,0,0,0,0.5,351,0.0342,0.0684,0.8376,0.04081632653061224
1,0,1,1,0,0,0,0.5,350,0.0314,0.1086,0.7486,0.04198473282442748
1,0,1,1,0,0,0,0.5,350,0.0543,0.0571,0.7343,0.07392996108949416
1,0,1,1,0,0,0,0.5,350,0.06,0.1,0.7714,0.07777777777777778
1,0,1,0,0,0,0,0.5,350,0.0514,0.0857,0.7057,0.0728744939271255
1,0,1,1,0,0,0,1.0,351,0.0627,0.0627,0.735,0.08527131782945736
1,0,1,1,0,0,0,1.0,351,0.0313,0.0855,0.735,0.04263565891472868
1,0,1,1,0,0,0,1.0,350,0.0371,0.08,0.7886,0.04710144927536232
1,0,1,0,0,0,0,1.0,350,0.0514,0.0514,0.7886,0.06521739130434782
1,0,1,1,0,0,0,1.0,350,0.06,0.0714,0.7829,0.07664233576642336
1,0,1,1,0,0,0,0.5,350,0.0457,0.0743,0.7943,0.05755395683453238
1,0,1,1,0,0,0,0.5,350,0.0486,0.0771,0.8886,0.05466237942122187
1,0,1,1,0,0,0,0.5,350,0.0743,0.0686,0.7886,0.09420289855072464
1,0,1,1,0,0,0,0.5,350,0.0457,0.0914,0.7543,0.06060606060606061
1,0,1,0,0,0,0,0.5,349,0.0487,0.0716,0.7736,0.06296296296296296
1,0,1,1,0,0,0,0.5,349,0.0401,0.0802,0.7135,0.05622489959839357
1,0,1,1,0,0,0,0.5,350,0.0429,0.0714,0.7629,0.056179775280898875
1,0,1,0,0,0,0,0.5,349,0.0401,0.0716,0.7708,0.05204460966542751
1,0,1,1,0,0,0,1.0,350,0.04,0.0829,0.8114,0.04929577464788732
1,0,1,1,0,0,0,1.0,350,0.0257,0.0743,0.8543,0.030100334448160536
1,0,1,1,0,0,0,0.5,349,0.0716,0.0774,0.8768,0.08169934640522876
1,0,1,1,0,0,0,1.0,349,0.043,0.0745,0.7851,0.05474452554744526
1,0,1,1,0,0,0,0.5,350,0.0371,0.0629,0.7171,0.05179282868525897
1,0,1,1,0,0,0,1.0,349,0.0372,0.1003,0.788,0.04727272727272727
1,0,1,1,0,0,0,0.5,350,0.0371,0.0543,0.7514,0.049429657794676805
1,0,1,1,0,0,0,1.0,350,0.0371,0.0629,0.7429,0.05
1,0,1,1,0,0,0,0.5,349,0.0372,0.0802,0.7077,0.05263157894736842
1,0,1,1,0,0,0,0.5,350,0.0629,0.0943,0.9114,0.06896551724137931
1,0,1,1,0,0,0,0.5,350,0.06,0.1057,0.84,0.07142857142857142
1,0,1,1,0,0,0,0.5,350,0.0371,0.0829,0.8743,0.042483660130718956
1,0,1,0,0,0,0,0.5,350,0.0343,0.1086,0.6743,0.05084745762711865
1,0,1,1,0,0,0,0.5,350,0.0571,0.0686,0.7143,0.08
1,0,1,1,0,0,0,0.5,350,0.0286,0.0657,0.7514,0.03802281368821293
1,0,1,0,0,0,0,1.0,350,0.04,0.0829,0.8,0.05
1,0,1,1,0,0,0,1.0,350,0.0571,0.1057,0.8286,0.06896551724137931
1,0,1,1,0,0,0,1.0,349,0.043,0.0888,0.7479,0.05747126436781609
1,0,1,0,0,0,0,0.5,350,0.0343,0.0686,0.7,0.04897959183673469
1,0,1,1,0,0,0,1.0,350,0.0257,0.0686,0.7543,0.03409090909090909
1,0,1,1,0,0,0,0.5,350,0.04,0.0914,0.8457,0.0472972972972973
1,0,1,0,0,0,0,0.5,350,0.0571,0.0714,0.7514,0.07604562737642585
1,0,1,1,0,0,0,1.0,350,0.04,0.0771,0.8143,0.04912280701754386
1,0,1,1,0,0,0,0.5,350,0.0543,0.0571,0.6943,0.07818930041152264
1,0,1,1,0,0,0,1.0,350,0.06,0.0571,0.7629,0.07865168539325842
1,0,1,1,0,0,0,0.5,350,0.04,0.0571,0.7257,0.05511811023622047
1,0,1,1,0,0,0,0.5,349,0.0372,0.1032,0.8309,0.04482758620689655
1,0,1,1,0,0,0,0.5,349,0.043,0.0802,0.8166,0.05263157894736842
1,0,1,0,0,0,0,0.5,349,0.0487,0.0688,0.6676,0.07296137339055794
1,0,1,0,0,0,0,0.5,349,0.0372,0.0831,0.8023,0.04642857142857143
1,0,1,1,0,0,0,1.0,350,0.0429,0.0686,0.6714,0.06382978723404255
